CSIScontractID,SubawardReportYear,Query_Run_Date,Customer,SubCustomer,PrimePlaceIsForeign,PrimePlaceCountryText,SubPlaceIsForeign,SubPlaceCountryText,SubVendorIsForeign,SubVendorCountryText,SubDUNSIsForeign,SubDUNSCountryText,SubParentIsForeign,SubParentCountryText,IsPrimePlaceCanada,IsSubPlaceCanada,IsSubVendorCanadian,IsCCCsubVendor,PrimeAwardeeParentDuns,SubawardeeDunsnumber,SubawardeeParentDuns,SubawardeeStreet,StandardizedTopSubContractor,SubSupplier,SubSupplier_id,ParentID,isforeign,parentheadquarterscountrycode,SubawardeeName,PrimeAwardAmount,SubawardAmount,SubParentIDsupplier,CanadaSector,MaxOfIsPlaceCanada,MaxOfIsOriginCanada,MaxOfIsVendorCanadian,MaxOfIsCCCvendor,ParentIDsupplier
62537655,2014,2016-09-26 06:50:16.527,Defense,DLA,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,,008255168,043190826,300 E CYPRESS ST,KIRKHILL TA,NULL,NULL,NULL,NULL,NULL,KIRKHILL-TA CO.,136000.0000,113770.0000,KIRKHILL TA,Other Products,0,0,0,NULL,TRIMAN INDUSTRIES
3428099,2015,2016-09-26 06:50:16.527,Defense,Navy,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,008898843,058682345,,717 TAYLOR DR,TECH PLAN,NULL,NULL,NULL,NULL,NULL,"TECH PLAN, INC.",0.0000,117051.3516,TECH PLAN,C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
3428099,2015,2016-09-26 06:50:16.527,Defense,Navy,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,008898843,058682345,,717 TAYLOR DR,TECH PLAN,NULL,NULL,NULL,NULL,NULL,"TECH PLAN, INC.",0.0000,117051.3516,TECH PLAN,C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
3428099,2015,2016-09-26 06:50:16.527,Defense,Navy,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,008898843,058682345,,717 TAYLOR DR,TECH PLAN,NULL,NULL,NULL,NULL,NULL,"TECH PLAN, INC.",0.0000,117051.3516,TECH PLAN,C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
7975997,2013,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,007343429,007343429,4321 AIRBORN DR,AIRBORN INTERCONNECT,NULL,NULL,NULL,NULL,NULL,"AIRBORN INTERCONNECT, INC.",37134492.0000,48600.9102,AIRBORN INTERCONNECT,Land,0,0,0,NULL,GENERAL DYNAMICS
27123320,2016,2016-09-26 06:50:16.527,Defense,Navy,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,009581091,047402321,,"22335 EXPLORATION DR, STE 1035",NULL,NULL,NULL,NULL,NULL,NULL,PATUXENT PARTNERSHIP,0.0000,47250.0000,PATUXENT PARTNERSHIP,Air,0,0,0,NULL,PAE GOVERNMENT SERVICESORP
27486951,2014,2016-09-26 06:50:16.527,Other Agencies,VA,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,,017005881,,1020 KIRKWOOD AVE,RANDALL ELECTRIC,NULL,NULL,NULL,NULL,NULL,"RANDALL ELECTRIC, INC.",10475386.0000,1583122.0000,RANDALL ELECTRIC,"Other Facilities, Construction, Manufacturing and Testing",0,0,0,NULL,COVENANT CONSTRUCTION SERVICES
27562309,2016,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,,058292475,,600 AZALEA AVE 1,NULL,NULL,NULL,NULL,NULL,NULL,"SOUTHEAST MATERIAL HANDLING SYSTEMS, INC.",0.0000,690949.0000,"SOUTHEAST MATERIAL HANDLING SYSTEMS, INC.","Other Facilities, Construction, Manufacturing and Testing",0,0,0,NULL,ARCHER WESTERN FEDERAL JV
7976080,2011,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,0,United States,NULL,NULL,0,1,0,NULL,001338979,042882076,968256227,1251 WOODLAND AVE,METALS USA PLATES & SHAPES SOUTHEAST,NULL,NULL,NULL,NULL,NULL,"METALS USA PLATES AND SHAPES SOUTHEAST, INC.",0.0000,43715.7500,METALS USA PLATES & SHAPES SOUTHEAST,Land,0,0,0,NULL,TEXTRON
3428099,2015,2016-09-26 06:50:16.527,Defense,Navy,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,008898843,058682345,,717 TAYLOR DR,TECH PLAN,NULL,NULL,NULL,NULL,NULL,"TECH PLAN, INC.",0.0000,117051.3516,TECH PLAN,C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
3428099,2016,2016-09-26 06:50:16.527,Defense,Navy,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,008898843,058682345,,717 TAYLOR DR,NULL,NULL,NULL,NULL,NULL,NULL,"TECH PLAN, INC.",0.0000,117051.3516,"TECH PLAN, INC.",C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
27226101,2016,2016-09-26 06:50:16.527,Defense,Navy,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,009232752,006747677,,1718 E SPEED WAY BLVD #221,NULL,NULL,NULL,NULL,NULL,NULL,"REHNU, INC.",0.0000,300000.0000,"REHNU, INC.",Other R&D and Knowledge Based,0,0,0,NULL,SRI INTERNATIONAL
27226101,2016,2016-09-26 06:50:16.527,Defense,Navy,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,009232752,006747677,,1718 E SPEED WAY BLVD #221,NULL,NULL,NULL,NULL,NULL,NULL,"REHNU, INC.",0.0000,300000.0000,"REHNU, INC.",Other R&D and Knowledge Based,0,0,0,NULL,SRI INTERNATIONAL
3428099,2016,2016-09-26 06:50:16.527,Defense,Navy,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,008898843,058682345,,717 TAYLOR DR,NULL,NULL,NULL,NULL,NULL,NULL,"TECH PLAN, INC.",0.0000,117051.3516,"TECH PLAN, INC.",C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
3428099,2016,2016-09-26 06:50:16.527,Defense,Navy,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,008898843,058682345,,717 TAYLOR DR,NULL,NULL,NULL,NULL,NULL,NULL,"TECH PLAN, INC.",0.0000,117051.3516,"TECH PLAN, INC.",C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
25559496,2013,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,008898843,031785103,,1350 WESTPARK WAY,NULL,NULL,NULL,NULL,NULL,NULL,"RSI VISUAL SYSTEMS, INC.",33777592.0000,2125855.0000,"RSI VISUAL SYSTEMS, INC.",C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
25559496,2015,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,008898843,031785103,,955 FREEPORT PKWY STE 100,NULL,NULL,NULL,NULL,NULL,NULL,"RSI VISUAL SYSTEMS, INC.",0.0000,2125855.0000,"RSI VISUAL SYSTEMS, INC.",C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
25559496,2015,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,008898843,031785103,,955 FREEPORT PKWY STE 100,NULL,NULL,NULL,NULL,NULL,NULL,"RSI VISUAL SYSTEMS, INC.",0.0000,2125855.0000,"RSI VISUAL SYSTEMS, INC.",C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
25559496,2015,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,008898843,031785103,,955 FREEPORT PKWY STE 100,NULL,NULL,NULL,NULL,NULL,NULL,"RSI VISUAL SYSTEMS, INC.",0.0000,2125855.0000,"RSI VISUAL SYSTEMS, INC.",C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
25559496,2016,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,008898843,031785103,,955 FREEPORT PKWY STE 100,NULL,NULL,NULL,NULL,NULL,NULL,"RSI VISUAL SYSTEMS, INC.",0.0000,2125855.0000,"RSI VISUAL SYSTEMS, INC.",C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
25559496,2013,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,008898843,031785103,,1350 WESTPARK WAY,NULL,NULL,NULL,NULL,NULL,NULL,REDIFUN STIMULATION INC,33777592.0000,2125855.0000,REDIFUN STIMULATION INC,C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
25559496,2013,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,008898843,031785103,,1350 WESTPARK WAY,NULL,NULL,NULL,NULL,NULL,NULL,REDIFUN STIMULATION INC,33777592.0000,2125855.0000,REDIFUN STIMULATION INC,C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
25559496,2015,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,008898843,031785103,,955 FREEPORT PKWY STE 100,NULL,NULL,NULL,NULL,NULL,NULL,"RSI VISUAL SYSTEMS, INC.",0.0000,2125855.0000,"RSI VISUAL SYSTEMS, INC.",C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
27270495,2014,2016-09-26 06:50:16.527,Defense,DLA,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,,009557935,009557935,35 MELANIE LN,NULL,NULL,NULL,NULL,NULL,NULL,BREEZE-EASTERN CORPORATION,63129.0000,50490.0000,BREEZE-EASTERN CORPORATION,Air,0,0,0,NULL,TRIMAN INDUSTRIES
25559496,2016,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,008898843,031785103,,955 FREEPORT PKWY STE 100,NULL,NULL,NULL,NULL,NULL,NULL,"RSI VISUAL SYSTEMS, INC.",0.0000,2125855.0000,"RSI VISUAL SYSTEMS, INC.",C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
25559496,2015,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,008898843,031785103,,955 FREEPORT PKWY STE 100,NULL,NULL,NULL,NULL,NULL,NULL,"RSI VISUAL SYSTEMS, INC.",0.0000,2125855.0000,"RSI VISUAL SYSTEMS, INC.",C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
25559496,2015,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,008898843,031785103,,955 FREEPORT PKWY STE 100,NULL,NULL,NULL,NULL,NULL,NULL,"RSI VISUAL SYSTEMS, INC.",0.0000,2125855.0000,"RSI VISUAL SYSTEMS, INC.",C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
62247008,2015,2016-09-26 06:50:16.527,Defense,Navy,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,009256819,070462747,,241 N CRESCENT WAY,NULL,NULL,NULL,NULL,NULL,NULL,"APT ELECTRONICS, INC.",0.0000,202581.0000,"APT ELECTRONICS, INC.",C4ISR,0,0,0,NULL,BOEING
27797250,2015,2016-09-26 06:50:16.527,HHS,HHS,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,601839660,021284441,,2760 AUTUMN BLUFF WAY,NULL,NULL,NULL,NULL,NULL,NULL,"REDDTEK SOLUTIONS, LLC",0.0000,200000.0000,"REDDTEK SOLUTIONS, LLC",C4ISR,0,0,0,NULL,DELL
27797250,2015,2016-09-26 06:50:16.527,HHS,HHS,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,601839660,021284441,,2760 AUTUMN BLUFF WAY,NULL,NULL,NULL,NULL,NULL,NULL,"REDDTEK SOLUTIONS, LLC",0.0000,200000.0000,"REDDTEK SOLUTIONS, LLC",C4ISR,0,0,0,NULL,DELL
7975997,2013,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,007343429,007343429,4321 AIRBORN DR,AIRBORN INTERCONNECT,NULL,NULL,NULL,NULL,NULL,"AIRBORN INTERCONNECT, INC.",37134492.0000,52444.1406,AIRBORN INTERCONNECT,Land,0,0,0,NULL,GENERAL DYNAMICS
7975997,2013,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,007343429,007343429,4321 AIRBORN DR,AIRBORN INTERCONNECT,NULL,NULL,NULL,NULL,NULL,"AIRBORN INTERCONNECT, INC.",37134492.0000,48600.9102,AIRBORN INTERCONNECT,Land,0,0,0,NULL,GENERAL DYNAMICS
7975997,2013,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,007343429,007343429,4321 AIRBORN DR,AIRBORN INTERCONNECT,NULL,NULL,NULL,NULL,NULL,"AIRBORN INTERCONNECT, INC.",37134492.0000,52844.1719,AIRBORN INTERCONNECT,Land,0,0,0,NULL,GENERAL DYNAMICS
7975997,2013,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,007343429,007343429,4321 AIRBORN DR,AIRBORN INTERCONNECT,NULL,NULL,NULL,NULL,NULL,"AIRBORN INTERCONNECT, INC.",37134492.0000,28072.8809,AIRBORN INTERCONNECT,Land,0,0,0,NULL,GENERAL DYNAMICS
27123320,2016,2016-09-26 06:50:16.527,Defense,Navy,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,009581091,047402321,,"22335 EXPLORATION DR, STE 1035",NULL,NULL,NULL,NULL,NULL,NULL,PATUXENT PARTNERSHIP,0.0000,47250.0000,PATUXENT PARTNERSHIP,Air,0,0,0,NULL,PAE GOVERNMENT SERVICESORP
27526441,2015,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,008898843,127129380,690553284,10550 CAMDEN DR,CHRISTIE DIGITAL SYSTEMS USA,NULL,NULL,NULL,NULL,NULL,"CHRISTIE DIGITAL SYSTEMS USA, INC.",0.0000,450000.0000,CHRISTIE DIGITAL SYSTEMS USA,C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
27526441,2015,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,008898843,127129380,690553284,10550 CAMDEN DR,CHRISTIE DIGITAL SYSTEMS USA,NULL,NULL,NULL,NULL,NULL,"CHRISTIE DIGITAL SYSTEMS USA, INC.",0.0000,450000.0000,CHRISTIE DIGITAL SYSTEMS USA,C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
27123320,2016,2016-09-26 06:50:16.527,Defense,Navy,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,127136252,114358625,114358625,21610 SOUTH ESSEX DR,NULL,NULL,NULL,NULL,NULL,NULL,"J. F. TAYLOR, INC.",0.0000,231941.7656,"J. F. TAYLOR, INC.",Air,0,0,0,NULL,PAE GOVERNMENT SERVICESORP
27123320,2016,2016-09-26 06:50:16.527,Defense,Navy,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,127136252,114358625,114358625,21610 SOUTH ESSEX DR,NULL,NULL,NULL,NULL,NULL,NULL,"J. F. TAYLOR, INC.",0.0000,231941.7656,"J. F. TAYLOR, INC.",Air,0,0,0,NULL,PAE GOVERNMENT SERVICESORP
27216981,2016,2016-09-26 06:50:16.527,Defense,Navy,0,United States,0,United States,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,1,217304393,201503562,,211 NUGGET AVE,NULL,NULL,NULL,NULL,NULL,NULL,AUTOMATIC COATING LIMITED,0.0000,211043.3594,AUTOMATIC COATING LIMITED,Sea,0,0,0,NULL,BAE SYSTEMS
27216981,2016,2016-09-26 06:50:16.527,Defense,Navy,0,United States,0,United States,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,1,217304393,201503562,,211 NUGGET AVE,NULL,NULL,NULL,NULL,NULL,NULL,AUTOMATIC COATING LIMITED,0.0000,211043.3594,AUTOMATIC COATING LIMITED,Sea,0,0,0,NULL,BAE SYSTEMS
25250600,2013,2016-09-26 06:50:16.527,Defense,Navy,0,United States,0,United States,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,1,241015486,243080269,241015486,1200 MONTREAL RD M-58,NATIONAL RESEARCH COUNCIL CANADA,National Research Council Canada,3504,NULL,NULL,NULL,NATIONAL RESEARCH COUNCIL CANADA,2396770.0000,228000.0000,NATIONAL RESEARCH COUNCIL CANADA,Other R&D and Knowledge Based,0,1,1,1,National Research Council Canada
62704626,2015,2016-09-26 06:50:16.527,Defense,DLA,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,,002185551,002185551,2 LAWRENCE RD,VALCOR ENGINEERING,NULL,NULL,NULL,NULL,NULL,VALCOR ENGINEERING CORP,0.0000,34400.6094,VALCOR ENGINEERING,Sea,0,0,0,NULL,TRIMAN INDUSTRIES
60365725,2015,2016-09-26 06:50:16.527,Defense,DLA,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,008898843,064051322,,8756 VIRGINIA MEADOWS DR,ADVANTECH AMT,NULL,NULL,NULL,NULL,NULL,ADVANTECH AMT CORP,0.0000,294360.0000,ADVANTECH AMT,C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
